is_canceled,deposit_type,lead_time,country,price,total_of_special_requests,arrival_date_day_of_month,arrival_date_week_number,market_segment,previous_cancellations
0,0,116,42,234.0,0,20,25,6,0
0,0,265,11,338.0,0,20,17,4,0
0,0,256,42,180.0,0,15,25,5,0
0,0,1,46,143.38,1,24,52,6,0
0,0,1,133,368.01,0,18,17,6,0
0,0,241,167,150.0,0,19,43,4,0
0,0,206,14,351.0,0,1,18,6,0
0,0,12,133,338.0,1,16,24,6,0
0,0,48,49,412.0,1,20,34,6,0
0,0,89,52,360.0,1,27,30,6,0
0,0,8,133,640.0,0,2,18,3,0
0,0,6,133,150.0,0,27,53,2,0
0,0,25,57,387.24,1,24,48,5,0
0,0,8,133,330.0,2,18,16,0,0
0,0,152,33,264.0,0,18,39,5,0
0,0,0,57,190.2,0,28,44,6,0
0,0,2,126,528.0,1,26,22,6,0
0,0,286,57,315.8,1,18,20,5,0
0,0,94,74,126.0,0,27,17,6,0
0,0,49,138,577.0,2,9,37,6,0
0,0,256,42,230.0,0,15,25,5,0
0,0,1,24,83.48,0,11,10,6,0
0,0,104,42,78.0,1,12,25,5,0
0,0,10,49,159.0,1,2,27,6,0
0,0,6,133,57.0,0,6,24,2,0
0,0,316,11,330.0,0,26,22,4,0
0,0,0,133,116.0,0,2,6,3,0
0,0,35,133,204.0,1,21,26,6,0
0,0,144,57,280.8,2,15,25,6,0
0,0,30,57,378.0,2,13,38,6,0
0,0,13,24,89.0,1,27,35,6,0
0,0,0,42,280.0,0,5,18,6,0
0,0,1,54,854.28,0,17,51,6,0
0,0,27,133,182.0,1,3,10,3,0
0,0,29,54,139.0,1,12,7,3,0
0,0,53,137,323.0,0,17,38,5,0
0,0,10,42,378.0,2,20,29,6,0
0,0,30,133,788.0,1,10,28,3,0
0,0,83,14,529.2,2,19,43,6,0
0,0,95,14,530.4,0,20,21,6,0
0,0,2,54,238.5,1,20,52,6,0
0,0,84,57,269.25,0,29,18,5,0
0,0,31,54,447.0,2,25,44,6,0
0,0,1,79,396.0,0,4,2,6,0
0,0,58,28,855.0,0,12,15,3,0
0,0,176,74,1059.8,0,15,29,5,0
0,0,102,42,218.0,0,16,42,5,0
0,0,48,57,984.6,3,30,31,6,0
0,0,18,54,447.0,0,2,40,6,0
0,0,1,57,102.0,1,27,9,6,0
0,0,102,11,218.0,0,16,42,5,0
0,0,39,57,314.01,1,18,39,6,0
0,0,43,133,75.0,0,13,42,5,0
0,0,128,40,340.35,2,6,1,6,0
0,0,28,49,168.99,1,2,1,6,0
0,0,14,24,126.5,3,14,2,6,0
0,0,0,54,330.0,0,1,40,6,0
0,0,25,42,218.84,1,3,9,6,0
0,0,15,54,620.0,2,20,39,6,0
0,0,320,42,230.0,1,18,34,5,0
0,0,25,49,120.0,0,27,31,4,0
0,0,3,167,158.39999999999995,0,8,2,6,0
0,0,0,133,95.0,0,5,49,3,0
0,0,93,57,261.0,0,12,28,3,0
0,0,280,42,321.0,1,12,33,6,0
0,0,28,49,402.8,2,9,11,6,0
0,0,265,42,230.0,1,24,26,5,0
0,0,1,133,67.5,0,5,15,5,0
0,0,275,42,338.2,2,6,14,6,0
0,0,43,11,285.81,0,12,11,5,0
0,0,52,42,127.8,2,6,1,6,0
0,0,83,42,486.9,0,21,35,6,0
0,2,9,57,70.0,0,15,21,4,0
0,0,21,57,711.9,2,31,35,5,0
0,0,20,44,641.0,1,19,12,6,0
0,0,9,24,148.5,4,6,10,3,0
0,0,26,42,400.0,0,14,11,3,0
0,0,173,57,865.48,1,9,28,5,0
0,0,259,11,295.8,1,7,50,6,0
0,0,301,42,230.0,1,30,31,5,0
0,0,80,133,216.0,0,9,41,5,0
0,0,87,57,831.5999999999998,1,19,30,6,0
0,0,0,79,75.0,0,21,21,3,0
0,0,50,74,85.5,0,2,14,6,0
0,0,4,46,424.0,0,7,11,5,0
0,0,4,46,424.0,0,7,11,5,0
0,0,0,133,436.0,0,5,41,2,0
0,0,38,42,900.0,1,14,20,6,0
0,0,176,54,650.7,1,28,31,6,0
0,0,0,133,39.0,1,1,6,2,0
0,0,57,54,503.58,1,2,45,6,0
0,0,149,49,724.2,2,12,33,6,0
0,0,21,57,420.0,2,22,43,5,0
0,0,61,133,182.0,0,4,41,5,0
0,0,163,54,189.0,0,22,30,6,0
0,0,51,41,96.3,1,7,37,6,0
0,0,320,42,230.0,1,18,34,5,0
0,0,0,133,384.0,0,1,22,3,0
0,0,12,57,60.0,0,18,11,2,0
0,0,44,133,786.0,1,25,35,6,0
0,0,114,49,312.0,0,15,7,4,0
0,0,12,133,198.0,1,24,5,2,0
0,0,18,133,217.5,0,18,29,4,0
0,0,0,133,76.0,0,18,43,3,0
0,0,95,121,380.7000000000001,1,5,32,6,0
0,0,8,133,75.0,0,13,7,3,0
0,0,3,54,96.0,0,6,11,6,0
0,0,17,49,399.0,1,2,27,3,0
0,0,62,57,268.79999999999995,0,25,44,5,0
0,0,99,133,172.0,0,19,8,2,0
0,0,13,121,186.34,1,19,30,6,0
0,0,1,133,48.0,2,24,48,6,0
0,0,11,73,480.0,0,14,38,6,0
0,0,3,133,35.0,0,5,45,2,0
0,0,0,30,40.5,0,31,6,5,0
0,0,4,49,168.0,1,22,4,6,0
0,0,41,54,319.2000000000001,1,13,24,6,0
0,0,179,74,326.7000000000001,1,1,40,6,0
0,0,61,49,226.8,0,8,15,3,0
0,0,203,57,144.0,0,25,21,4,0
0,0,4,54,259.20000000000005,0,13,2,6,0
0,0,8,133,98.0,0,20,17,2,0
0,0,83,133,112.2,0,30,40,5,0
0,0,195,54,283.5,1,13,33,6,0
0,0,112,42,323.0,0,10,42,5,0
0,0,4,79,140.0,0,10,2,4,0
0,0,39,42,218.0,0,14,33,5,0
0,0,136,57,693.0,1,17,24,6,0
0,0,114,10,421.2000000000001,0,24,22,6,0
0,0,46,167,97.2,2,6,46,6,0
0,0,143,41,300.0,0,25,35,5,0
0,0,6,79,641.34,3,30,49,6,0
0,0,220,79,384.0,0,17,38,5,0
0,0,11,49,180.0,2,5,18,6,0
0,0,82,133,98.0,0,8,20,6,0
0,0,56,121,421.2000000000001,0,1,23,6,0
0,0,36,57,26.0,1,3,10,5,0
0,0,0,44,159.0,1,8,28,6,0
0,0,262,14,364.8,0,21,39,4,0
0,0,3,54,225.0,0,28,4,5,0
0,0,24,49,600.3,2,17,34,3,0
0,0,12,49,480.0,1,17,16,3,0
0,0,2,133,50.0,2,9,10,3,0
0,0,32,42,300.0,1,23,8,6,0
0,0,1,121,62.0,2,11,42,6,0
0,0,337,57,475.93,0,9,42,4,0
0,0,14,133,65.0,1,9,50,6,0
0,0,64,57,399.0,0,29,40,5,0
0,0,0,133,190.0,0,30,22,3,0
0,0,109,152,405.0,0,28,17,6,0
0,0,3,133,78.25,1,21,21,3,0
0,0,3,49,281.2,1,2,14,6,0
0,0,257,57,590.59,1,17,24,6,0
0,0,80,49,204.0,0,7,15,4,0
0,0,96,133,283.5,0,11,28,5,0
0,0,72,78,257.01,1,28,44,4,0
0,0,9,83,537.0,2,20,26,6,0
0,0,44,74,681.0,2,30,36,3,0
0,0,11,57,140.0,0,15,21,3,0
0,0,63,57,494.64,2,24,44,6,0
0,0,4,133,165.8,1,10,3,6,0
0,0,2,24,280.0,0,12,42,6,0
0,0,17,133,70.0,0,13,11,2,0
0,0,7,133,280.0,0,29,26,2,0
0,0,37,133,378.84,0,1,27,6,0
0,0,141,10,52.56,0,15,21,5,0
0,0,0,133,249.6,1,16,24,6,0
0,0,5,83,188.0,1,9,46,6,0
0,0,102,54,79.2,1,10,10,6,0
0,0,153,32,267.29999999999995,1,9,28,6,0
0,0,3,49,240.0,0,5,36,4,0
0,0,141,57,247.6,1,23,39,6,0
0,0,186,133,80.0,0,22,17,5,0
0,0,180,57,85.5,0,10,29,3,0
0,0,108,54,303.04,0,16,16,6,0
0,0,8,57,339.0,1,27,17,6,0
0,0,141,54,315.9,2,17,30,6,0
0,0,80,44,350.82,1,24,52,6,0
0,0,183,42,267.29999999999995,0,21,25,5,0
0,0,83,54,405.0,3,14,33,3,0
0,0,34,5,443.79,0,7,46,6,0
0,0,18,54,236.0,2,15,3,3,0
0,0,46,54,180.0,0,22,4,5,0
0,0,0,79,252.0,0,4,41,6,0
0,0,91,133,240.0,0,30,40,5,0
0,0,264,133,124.0,0,8,28,4,0
0,0,0,133,76.0,0,23,48,3,0
0,0,0,49,161.1,1,15,33,6,0
0,0,263,133,67.0,0,21,39,5,0
0,0,180,133,326.7000000000001,1,1,40,6,0
0,0,37,14,89.4,0,7,19,6,0
0,0,113,74,273.2,1,23,13,6,0
0,0,1,133,45.0,2,23,4,3,0
0,0,80,42,344.7000000000001,1,27,53,6,0
0,0,62,24,159.3,2,7,19,6,0
0,0,71,57,450.0,3,6,32,6,0
0,0,226,74,547.61,1,31,36,6,0
0,0,109,57,231.09,1,30,18,6,0
0,0,0,133,436.0,0,5,41,2,0
0,0,61,28,608.58,1,1,1,6,0
0,0,21,54,214.0,2,28,53,6,0
0,0,80,138,122.4,1,31,53,6,0
0,0,116,57,275.4,1,14,29,6,0
0,0,98,133,739.98,0,26,27,6,0
0,0,72,121,201.66,0,31,14,6,0
0,0,116,54,180.0,0,24,12,4,0
0,0,183,54,1039.5,0,6,32,6,0
0,0,298,124,152.0,0,10,20,5,0
0,0,9,54,285.0,0,20,17,5,0
0,0,271,133,124.0,0,15,29,4,0
0,0,111,78,190.0,1,3,14,4,0
0,0,202,28,807.1,1,23,39,3,0
0,0,159,78,417.6,0,22,34,6,0
0,0,26,57,261.15,1,20,13,6,0
0,0,364,57,240.0,0,12,42,4,0
0,0,204,42,378.0,1,27,26,6,0
0,0,198,133,65.0,0,20,21,4,0
0,0,36,57,480.0,1,19,25,6,0
0,0,13,133,80.0,1,12,2,3,0
0,0,23,121,120.12,1,18,21,6,0
0,0,31,54,309.5,2,20,3,6,0
0,0,50,28,325.55,0,21,9,3,0
0,0,4,54,105.0,0,9,50,3,0
0,0,74,70,756.5,0,24,12,6,0
0,0,213,42,729.0,0,13,24,3,0
0,0,14,121,271.3,3,20,34,3,0
0,0,0,133,65.0,0,10,2,2,0
0,0,153,54,476.0,2,21,8,6,0
0,0,133,121,299.7000000000001,0,17,21,6,0
0,0,168,133,120.0,0,11,37,4,0
0,0,3,49,29.0,1,28,48,5,0
0,0,22,49,120.0,0,23,8,4,0
0,0,0,133,70.0,0,1,5,2,0
0,0,3,49,471.75,2,14,47,6,0
0,0,338,54,272.01,1,7,41,5,0
0,0,40,133,108.0,1,14,8,6,0
0,0,151,133,284.0,0,19,4,5,0
0,0,3,133,90.0,0,15,8,2,0
0,0,4,133,190.0,0,6,10,2,0
0,0,18,57,603.0,1,26,35,6,0
0,0,16,54,326.01,0,8,50,6,0
0,0,2,133,134.0,0,3,28,2,0
0,0,13,42,89.0,2,13,25,6,0
0,0,86,133,195.0,1,20,21,5,0
0,0,105,49,414.0,0,18,47,5,0
0,0,7,133,25.0,0,9,50,2,0
0,0,87,54,252.0,2,16,51,6,0
0,0,5,57,336.0,0,18,43,6,0
0,0,0,57,80.0,0,19,8,3,0
0,0,198,121,280.79999999999995,3,17,11,6,0
0,0,73,133,969.0,2,14,29,3,0
0,0,4,133,144.0,0,23,22,5,0
0,0,3,133,120.0,0,1,40,6,0
0,0,2,133,289.0,0,16,25,5,0
0,0,7,49,510.99,2,9,41,6,0
0,0,8,54,170.0,2,16,34,6,0
0,0,28,54,665.0,1,21,8,5,0
0,0,35,50,1079.47,2,16,7,6,0
0,0,52,54,568.0,2,13,15,6,0
0,0,74,133,218.0,0,18,38,5,0
0,0,85,74,756.0,1,19,25,6,0
0,0,14,49,39.15,1,28,53,5,0
0,0,47,42,158.4,0,13,7,3,0
0,0,65,54,292.0,1,12,11,5,0
0,0,2,78,209.58,0,29,27,6,0
0,0,68,54,225.0,1,11,16,5,0
0,0,56,5,142.1,0,30,18,3,0
0,0,3,133,674.0,1,5,37,6,0
0,0,45,57,1010.8,2,23,25,5,0
0,0,0,133,150.0,0,12,38,3,0
0,0,1,133,40.0,0,16,12,2,0
0,0,3,74,248.0,0,1,45,6,0
0,0,7,57,440.01,2,30,26,6,0
0,0,0,54,55.8,2,27,44,6,0
0,0,3,14,141.0,2,17,25,6,0
0,0,85,33,340.0,1,6,41,5,0
0,0,13,30,114.4,1,22,52,6,0
0,0,0,133,58.0,0,10,7,6,0
0,0,20,49,525.0,2,21,35,6,0
0,0,8,49,63.0,1,26,48,6,0
0,0,128,167,348.96,2,11,29,6,0
0,0,20,54,170.0,0,16,43,5,0
0,0,113,133,222.52,0,29,14,6,0
0,0,2,137,87.0,1,3,19,6,0
0,0,170,97,654.5,2,3,23,3,0
0,0,87,54,361.25,2,14,12,3,0
0,0,55,133,360.0,0,29,23,4,0
0,0,14,54,95.0,0,22,25,2,1
0,0,24,54,232.0,1,26,52,5,0
0,0,94,42,664.5,1,28,14,5,0
0,0,2,133,141.0,1,4,23,6,0
0,0,0,57,176.0,0,8,2,3,0
0,0,3,79,129.0,1,8,7,6,0
0,0,21,152,192.0,1,4,5,6,0
0,0,19,133,240.0,0,6,41,5,0
0,0,2,54,92.0,1,30,5,3,0
0,0,0,133,58.0,0,2,6,3,0
0,0,4,34,220.0,1,3,41,6,0
0,0,42,133,201.0,0,28,53,6,0
0,0,8,54,115.0,3,19,39,6,0
0,0,151,57,240.0,2,4,14,4,0
0,0,175,49,823.5,0,8,32,6,0
0,0,0,133,164.0,0,4,2,4,0
0,0,172,133,600.0,0,23,17,3,0
0,0,66,133,613.6,0,26,27,6,0
0,0,8,74,150.0,0,6,23,6,0
0,0,22,133,739.5500000000002,2,5,36,6,0
0,0,70,57,580.98,0,30,40,6,0
0,0,14,133,100.0,1,2,45,6,0
0,0,116,133,834.75,0,12,29,5,0
0,0,82,42,289.0,0,6,24,5,0
0,0,71,42,479.4,1,30,23,6,0
0,0,165,57,888.3000000000002,0,8,27,5,0
0,0,204,57,332.0,2,28,17,6,0
0,0,5,133,160.0,1,5,23,6,0
0,0,61,54,182.0,0,4,41,5,0
0,0,101,57,207.0,1,1,19,6,0
0,0,33,54,216.0,1,25,12,6,0
0,0,20,49,597.0,1,16,38,3,0
0,0,4,79,75.0,0,25,35,3,0
0,0,236,57,184.68,1,10,2,3,0
0,0,3,133,550.0,0,16,16,0,0
0,0,50,42,796.0,1,22,21,6,0
0,0,2,54,175.5,0,30,40,5,0
0,0,1,133,84.0,0,26,31,2,0
0,0,0,121,69.0,0,27,48,3,0
0,0,107,54,357.0,2,8,20,6,0
0,0,6,54,190.0,3,14,11,2,1
0,0,27,54,68.0,1,16,11,6,0
0,0,352,42,335.0,1,4,23,5,0
0,0,52,121,387.6,1,9,50,6,0
0,0,63,42,198.0,0,9,15,6,0
0,0,3,49,201.0,0,8,41,3,0
0,0,155,49,414.0,1,1,22,6,0
0,0,8,133,103.0,2,21,48,6,0
0,0,8,133,48.0,1,31,44,6,0
0,0,171,133,820.75,2,17,34,3,0
0,0,14,133,39.0,0,11,20,2,0
0,0,6,49,297.0,0,3,10,5,0
0,0,0,49,56.0,0,6,45,3,0
0,0,29,57,144.0,1,15,7,6,0
0,0,135,133,350.0,2,1,14,3,0
0,0,108,49,732.0,1,6,32,6,0
0,0,37,54,270.0,1,1,45,6,0
0,0,53,54,373.5,0,26,26,3,0
0,0,181,49,608.0,1,27,31,6,0
0,0,77,121,357.0,0,18,38,6,0
0,0,0,133,98.0,0,2,27,3,0
0,0,34,133,369.5,0,8,7,6,0
0,0,1,133,96.0,2,3,36,6,0
0,0,2,133,72.0,0,26,44,6,0
0,0,225,57,606.9,0,18,25,5,0
0,0,116,54,180.0,0,24,12,4,0
0,0,151,133,190.0,0,20,12,4,0
0,0,231,57,310.52,0,8,41,4,0
0,0,29,57,420.0,1,7,27,3,0
0,0,1,133,112.8,1,13,42,6,0
0,0,174,57,277.20000000000005,0,7,27,6,0
0,0,80,42,325.0,0,29,14,6,0
0,0,107,79,198.0,0,21,35,3,0
0,0,31,42,444.0,0,23,17,4,0
0,0,1,133,35.0,0,4,45,2,0
0,0,47,78,179.73,1,11,11,6,0
0,0,125,122,729.0,2,10,15,6,0
0,0,52,57,688.0300000000002,0,29,35,5,0
0,0,126,49,363.39,0,24,35,3,0
0,0,189,54,195.0,0,19,21,4,0
0,0,6,133,63.0,1,23,22,2,0
0,0,12,133,400.0,0,12,42,2,0
0,0,70,49,312.0,0,15,7,4,0
0,0,237,28,420.49,0,27,40,5,0
0,0,2,133,42.0,0,24,21,5,0
0,0,13,54,375.0,0,15,20,2,0
0,0,11,54,91.0,0,14,25,3,0
0,0,45,133,56.0,0,2,23,6,0
0,0,1,133,56.0,1,23,4,3,0
0,0,2,57,616.0,0,28,48,3,0
0,0,42,156,36.0,0,30,23,4,0
0,0,89,24,236.16,1,26,34,6,0
0,0,166,70,414.8,1,17,34,6,0
0,0,65,42,130.0,0,12,2,4,0
0,0,46,105,748.26,0,7,46,6,0
0,0,56,54,164.0,0,17,38,5,0
0,0,0,49,121.0,0,7,33,3,0
0,0,86,57,410.12,2,15,29,6,0
0,0,6,24,131.0,1,15,16,6,0
0,0,2,133,153.12,1,8,50,6,0
0,0,49,79,335.2,2,8,50,6,0
0,0,0,133,85.0,1,13,7,6,0
0,0,46,172,374.0,1,19,12,6,0
0,0,225,57,240.0,0,26,22,4,0
0,0,43,133,60.0,1,8,11,6,0
0,0,84,133,168.0,0,27,48,4,0
0,0,192,133,510.0,0,25,39,5,0
0,0,0,133,60.0,1,27,13,2,0
0,0,100,133,216.75,2,12,50,6,0
0,0,27,133,617.5,0,30,36,5,0
0,0,116,74,151.2,1,17,47,6,0
0,0,3,49,272.70000000000005,0,3,27,6,0
0,0,114,52,57.73,0,11,11,6,0
0,0,264,133,168.0,0,8,28,4,0
0,0,6,54,299.0,0,31,31,3,0
0,0,147,57,155.66,0,1,23,6,0
0,0,46,133,25.0,0,11,11,5,0
0,0,4,57,130.0,0,28,17,6,0
0,0,1,133,65.0,2,3,9,6,0
0,0,31,42,570.0,0,23,17,4,0
0,1,171,42,170.0,0,4,15,4,0
0,0,271,14,303.99,1,21,39,5,0
0,0,13,133,65.0,0,29,49,2,0
0,0,24,52,268.79999999999995,0,9,2,6,0
0,0,143,121,237.6,2,26,4,6,0
0,0,2,33,338.0,1,22,9,6,0
0,0,0,133,501.0,0,10,23,3,0
0,0,39,54,420.0,1,7,23,6,0
0,0,83,152,691.14,0,28,22,6,0
0,0,0,133,52.4,1,7,45,6,0
0,0,9,54,500.01,0,12,32,6,0
0,0,207,57,297.0,1,5,18,6,0
0,0,2,49,650.0,1,20,13,6,0
0,0,168,133,120.0,0,11,37,4,0
0,0,135,14,302.4,3,13,42,6,0
0,0,201,33,258.0,0,11,24,5,0
0,0,1,49,109.0,0,14,42,3,0
0,0,69,79,413.1,2,27,31,6,0
0,0,3,133,130.0,2,9,50,6,0
0,0,7,57,87.0,0,2,9,4,0
0,0,5,131,270.0,0,19,43,5,0
0,0,78,54,323.0,1,10,16,6,0
0,0,156,133,367.84,2,19,30,6,0
0,0,25,121,208.0,2,25,52,6,0
0,0,265,11,396.0,0,20,17,4,0
0,0,75,82,410.0,0,22,29,3,0
0,0,94,57,248.0,1,13,7,4,0
0,0,1,128,150.0,1,18,25,3,0
0,0,30,133,139.5,2,15,38,6,0
0,0,45,14,323.0,0,30,23,5,0
0,0,12,37,503.2,3,30,5,6,0
0,0,50,54,225.0,0,29,14,5,0
0,0,14,49,553.0,1,17,8,6,0
0,0,4,133,88.0,0,1,49,6,0
0,0,53,30,178.2,2,1,36,6,0
0,0,316,133,300.0,0,26,22,4,0
0,0,91,42,714.0,4,2,14,6,0
0,0,3,49,102.0,0,19,3,3,0
0,0,250,74,121.0,1,30,31,3,0
0,0,322,131,276.0,0,22,26,4,0
0,0,9,54,202.28,0,12,33,6,0
0,0,25,167,353.6,1,7,50,6,0
0,0,57,54,79.2,1,19,12,6,0
0,0,342,54,1111.95,3,16,29,6,0
0,0,33,57,360.0,0,9,42,3,0
0,0,20,33,119.0,0,19,39,2,0
0,0,43,133,379.8,0,27,18,6,0
0,0,170,167,107.1,2,2,27,6,0
0,0,154,152,569.7,1,16,29,3,0
0,0,14,133,378.0,0,25,13,6,0
0,0,6,33,318.0,2,1,36,6,0
0,0,0,133,190.0,1,11,32,6,0
0,0,2,133,116.0,1,11,3,5,0
0,0,184,79,250.0,1,16,29,4,0
0,0,2,133,101.0,1,21,17,6,0
0,0,42,42,312.0,2,29,49,6,0
0,0,16,160,93.0,0,23,12,2,0
0,0,301,133,230.0,1,30,31,5,0
0,0,88,131,180.0,1,7,41,2,0
0,0,2,133,35.0,0,16,7,5,0
0,0,97,133,243.0,1,12,29,6,0
0,0,18,57,475.0,0,25,40,5,0
0,0,0,64,96.0,0,24,5,3,0
0,0,9,133,134.0,0,31,14,2,0
0,0,121,57,286.5900000000001,2,25,44,3,0
0,0,40,133,165.0,0,16,3,4,0
0,0,91,42,122.01,0,4,10,5,0
0,0,18,133,89.0,0,11,51,5,0
0,0,196,49,93.6,1,1,40,6,0
0,0,83,57,335.72,1,24,22,6,0
0,0,27,133,363.36,2,22,22,6,0
0,0,12,133,159.60000000000005,0,19,12,5,0
0,0,241,42,379.6,1,30,45,6,0
0,0,0,57,65.0,0,11,46,3,0
0,0,53,121,672.32,2,8,19,6,0
0,0,32,160,286.0,0,12,38,6,0
0,0,185,42,170.0,0,18,17,4,0
0,0,3,133,35.0,1,17,51,3,0
0,0,131,79,283.5,0,15,33,5,0
0,0,53,167,362.0,2,25,8,6,0
0,0,101,167,166.0,2,27,35,6,0
0,0,147,133,1022.7,0,8,28,3,0
0,0,4,133,68.0,0,14,2,4,0
0,0,236,14,277.2,2,3,22,6,0
0,0,55,28,59.0,0,17,21,5,0
0,0,36,40,225.0,1,18,3,4,0
0,0,98,74,210.0,0,23,48,4,0
0,0,75,42,267.29999999999995,1,18,16,5,0
0,0,131,57,110.0,0,9,42,4,0
0,0,13,11,111.85,1,5,24,6,0
0,0,273,54,300.0,1,5,18,4,0
0,0,0,133,58.0,0,5,10,6,0
0,0,21,101,974.0,0,19,34,6,0
0,0,137,49,356.4,0,9,15,6,0
0,0,2,133,98.0,0,14,46,6,0
0,0,0,133,960.47,0,29,22,3,0
0,0,74,33,367.72,1,9,42,6,0
0,0,0,133,88.0,1,1,9,6,0
0,0,45,133,294.0,1,9,23,6,0
0,0,14,54,637.0,1,13,7,3,0
0,0,86,14,311.85,0,9,19,6,0
0,0,11,133,104.0,0,23,21,6,0
0,0,157,49,291.2999999999999,0,20,30,5,0
0,0,63,133,161.0,0,4,36,5,0
0,0,133,121,315.9,0,17,21,6,0
0,0,63,57,100.0,1,9,10,6,0
0,0,138,79,283.5,0,22,34,5,0
0,0,1,133,67.0,0,11,42,2,0
0,0,232,133,403.0,1,12,29,6,0
0,0,86,74,751.4,1,15,21,6,0
0,0,12,133,130.0,0,10,42,4,0
0,0,69,133,257.01,0,25,44,4,0
0,0,209,57,396.0,0,28,35,6,0
0,0,206,167,407.32,0,30,27,6,0
0,0,183,121,275.4,2,8,33,6,0
0,0,28,14,343.74,0,8,41,6,0
0,0,22,57,137.67000000000002,1,16,43,6,0
0,0,44,79,320.01,0,20,16,4,0
0,0,3,133,130.0,1,11,29,2,0
0,0,130,121,418.5,2,29,40,6,0
0,0,98,42,210.0,0,23,48,4,0
0,0,20,57,959.0,0,21,34,5,0
0,0,0,133,153.0,0,24,35,3,0
0,0,31,133,50.0,2,19,8,6,0
0,0,10,133,70.0,1,27,13,2,0
0,0,191,133,181.8,0,20,43,6,0
0,0,48,133,260.0,0,14,38,5,0
0,0,35,133,200.2,1,13,12,6,0
0,0,95,54,599.25,1,30,18,6,0
0,0,36,54,360.0,1,10,15,6,0
0,0,16,133,260.0,0,15,42,4,0
0,0,240,75,402.01,1,4,14,6,0
0,0,94,57,425.0,0,29,18,3,0
0,0,1,75,130.94,1,20,39,6,0
0,0,72,167,243.9,1,16,12,6,0
0,0,135,49,310.5,1,9,33,6,0
0,0,1,167,770.0,0,2,36,0,0
0,0,47,42,445.4,1,12,46,6,0
0,0,166,42,686.98,2,19,43,6,0
0,0,17,133,65.0,0,9,50,2,0
0,0,89,57,306.32,0,5,19,5,0
0,0,117,133,345.0,1,22,34,5,0
0,0,159,57,140.39999999999998,0,4,5,6,0
0,0,77,14,276.0,0,3,14,5,0
0,0,36,42,360.0,2,7,23,6,0
0,0,254,33,144.0,0,12,37,4,0
0,0,264,133,124.0,0,8,28,4,0
0,0,47,121,395.0,2,2,41,6,0
0,0,26,11,243.0,1,26,52,5,0
0,0,140,133,195.0,0,18,47,4,0
0,0,66,42,267.29999999999995,0,28,22,5,0
0,0,2,42,155.0,0,13,3,6,11
0,0,1,49,95.0,1,14,42,2,0
0,0,197,133,577.98,2,2,32,6,0
0,0,8,74,502.2000000000001,1,15,33,6,0
0,0,99,49,847.0,0,18,38,6,0
0,0,82,133,308.0,1,17,34,6,0
0,0,10,57,110.0,0,9,42,4,0
0,0,33,24,104.4,1,2,36,6,0
0,0,1,71,224.85,1,20,13,6,0
0,0,8,42,153.0,0,16,11,3,0
0,0,30,57,202.3,0,6,32,3,0
0,0,1,133,109.0,0,2,23,3,0
0,0,9,133,79.0,1,13,7,6,0
0,0,151,42,213.0,0,19,4,5,0
0,0,141,54,232.86,0,22,35,6,0
0,0,44,42,302.4,0,15,11,6,0
0,0,10,52,105.0,0,15,8,5,0
0,0,13,57,288.0,0,2,19,6,0
0,0,336,57,198.0,0,15,38,4,0
0,0,4,54,256.5,0,7,15,5,0
0,0,35,133,579.6,2,7,37,6,0
0,0,0,133,38.0,0,25,48,3,0
0,0,17,121,308.2,0,27,17,3,0
0,2,169,57,264.0,0,31,14,4,0
0,0,171,57,334.7999999999999,0,7,27,3,0
0,0,115,57,443.01,1,9,37,6,0
0,0,2,133,85.0,0,16,51,3,0
0,0,1,133,105.0,1,15,7,6,0
0,0,11,49,356.0,1,3,49,5,0
0,0,1,133,133.0,0,21,12,5,0
0,0,183,133,330.0,1,8,37,5,0
0,0,118,54,194.4,1,29,13,6,0
0,0,19,121,351.0,1,6,41,6,0
0,0,67,79,172.8,1,26,48,6,0
0,0,30,54,105.3,1,14,42,6,0
0,0,16,133,105.0,0,27,4,4,0
0,0,0,167,30.99,0,9,2,6,0
0,0,1,133,402.0,1,11,24,6,0
0,0,120,74,630.0,0,25,26,6,0
0,0,0,133,140.0,0,30,23,4,0
0,0,24,11,300.0,0,26,13,4,0
0,0,51,49,108.0,0,12,15,6,0
0,0,1,33,327.0,0,14,12,6,0
0,0,44,138,353.6,2,3,1,6,0
0,0,207,137,529.1999999999998,0,29,36,5,0
0,0,16,54,285.0,0,11,38,5,0
0,0,81,133,261.0,1,3,15,6,0
0,0,198,42,160.2,0,11,32,5,0
0,0,43,133,50.0,0,4,18,2,0
0,0,194,28,86.75,0,15,29,6,0
0,0,9,33,297.0,2,13,33,5,0
0,0,118,79,571.5,1,13,33,6,0
0,0,39,133,218.0,0,14,33,5,0
0,0,19,133,200.0,0,22,26,2,0
0,0,93,42,237.6,0,16,11,6,0
0,0,19,133,109.0,0,9,20,3,0
0,0,48,73,513.0,2,26,17,6,0
0,0,0,24,628.3199999999998,3,10,10,6,0
0,0,10,42,470.0,0,10,19,3,0
0,0,2,133,195.0,1,17,51,2,0
0,0,119,57,547.2,0,15,24,3,0
0,0,36,133,120.0,0,15,15,6,0
0,0,8,133,81.0,0,19,8,2,0
0,0,40,73,165.0,0,16,3,4,0
0,0,36,98,134.64,1,29,14,5,0
0,0,221,57,554.4,1,11,19,6,0
0,0,189,74,289.0,0,8,33,5,0
0,0,28,54,348.0,0,7,11,5,0
0,0,272,57,648.0,0,25,35,5,0
